review_id,stars,text
vW4ucOkxBD0c6TyhubHI_w,4,"i super enjoyed this place, i had the carnitas and they were spectacular, also tried the pork tacos which were full of so much pork, omg so good!  be cautious of the pizza though, its listed as ""new york style"" and its simply a flatbread pizza, that's not new york style at all, it tasted good though, just thought we were getting something else"
OyJfnRY98Ua9HprmCVp8bg,4,"I liked everything here, from food to ambience. A perfect place to have good food and enjoy a beautiful sunset. Being on a sea shore is just the right place to be in  loved it!"
Vxyvje5MzvkPCAQVABxkuA,4,"Yes the uniforms the staff has to wear hurts my eyes and you know you are at some type of tourist location as you pass through Ye Olde Gift Shoppe on your way in and out of the attraction but...
I've only eaten there recently at lunch and was lucky enough not to get attacked or by a flock angry sea gulls and if they would have pooped on me I would have ran, ran so far away I could have got away.
Back to the food, two salads, one appetizer and a couple of glasses of house Sauvignon were ordered. I have to agree it was not the least expensive lunch and if it wasn't for the beautiful surroundings, pleasant staff and decent food I would probably drive past in the future but...."
Oh7fhApyPGDORtXBb34iJQ,5,"Have to start with the view. The wife and I are huge fans of food on the water, especially coming from the desert, and Whiskey Joe's doesn't disappoint. It's right on the causeway and the patio is right on Tampa Bay. We went for mid-week lunch and I wish I had tried the gator bites. The firecracker shrimp tacos were fantastic as was her requisite chicken sandwich since she doesn't eat seafood. Service was solid ... and did I mention the views?"
_4iGrX9vpfPPwHT40pjaEg,3,"I have been going to Whiskey  Joe's  since the original one opened. Yes, it can feel touristy, but if you are a Native, it can also feel like home.
Surrounded by Tampa Bay, a beack, outside bar, Tiki, you can put your toes in the sand & bring your best 4 legged friend. Who can't find something to love about that vibe, not me.
Parking is a pure nightmare! Just be prepared for it before you go & it won't ruin your fun. Service is generally good, as they want to keep you eating & drinking. The food, defiantly not stellar or even close.
I used to experiment with different dishes and just got too frustrated. I really enjoy their Wisconsin  Cheddar  soup & boiled shrimp, a perfect meal for me. You can't mess up the soup, it's  premade. The shrimp occasionally  come overcooked or too soggy, but they have no problem replacing them.
A great place to chill and enjoy where you live!
What's  a  girl  to  do? Try to enjoy where I live & take advantage of places that put me in my element of water & sunshine."
Nckabh7u9OUDz5FjAQc19Q,2,Nice view on water.  It was recommended by the concierge desk at hotel.  Limes in my mojito were old. (brown edges)   The blackened grouper was average.   Not much fish and the shrimp rubbery.
hNkAZaheHk3PBMrtr38CSw,1,"They get a 1 star because it was a gorgeous place to eat with a gorgeous view. But everything else was bad. My wife had a live beetle crawling around the pecans in her salad. And that was their signature salad.  They took it off the bill but didn't offer a bug less one. We called ahead for a party of 12 and then waited more than an hour after we got there. They had quoted 30-40 minutes.  The service was excruciatingly slow.  The fish dinners were too greasy to eat.  We don't recommend the swashbuckler as it is just a tub of greasy fish and fries. We would never go there again, and everyone in our party agrees. Save yourself from starvation and wanting to throw up and go somewhere else!"
blMl9S8TfTDphqzQK-lljQ,3,Whiskey Joe's has done a lot to improve this restaurant over the years. The have waterfront seating and a beach tiki bar. Both make for an enjoyable Florida atmosphere when the weather is right.  During my recent visit I got the naked colada which is basically a pina colada mixed with delicious black spiced rum. The Jamaican Jerk chicken sandwich was served with yummy fries. Both were pretty good. Sit outside and enjoy a frozen drink....it might smell a little funky....don't worry you get used to it :)
zH5f8UVej3Lm5rgwOIXMyQ,1,You completely suck as an establishment. Unprofessional staff including management. Place for drama and boring. You can't handle large groups. You lose profit because of how you run your business. You cater to trash instead. You turn down people that can actually spend money here and trash talk to other businesses if those groups are headed there. Don't bother to have your piss aunts even communicate on your behalf. You will loose a lot of business.
YMNQGflQshhrYgUF2qOC1g,5,"Totally confused about the low ratings I'm seeing. Stumbled upon this place on our way to Clearwater. Jumped off of the road to grab lunch and ended up staying and enjoying the awesome beach ambience. I had the shrimp scampi appetizer and my friend had fish and chips. We also shared a nacho/queso/beef appetizer. We enjoyed everything we had!! The bartenders were great at the bar and we enjoyed our drinks, as well. We came back later the same night because they have a separate tiki bar, firepits, & performance stage. We had a blast listening to the DJ and later the live band. We also ended up eating dinner there. My friend had the steak tacos and I had wings. We enjoyed our dinner, too! Perfect beach bar, equipped with entertainment at night. Can't beat it!!!"
S41Y1dM6oP3fbfVLY3Qjig,1,If I could select NO STAR I would. Horrible service and really quite frankly the WORST food I have EVER had!!!! It was so bad that I actually threw up shortly after the dinner. Over cooked fish and microwaved veggies!!! We also ordered pizza that totally was freezer burned with bad veggies! Do NOT go here. You have been warned!!
sW0cxu1_WuOK1tb77h-gyg,4,"You really can't beat the view here. They have their own private sandy beach. I chilled with some good friends earlier in the day on a weekday so it wasn't that busy, which was great because iv'e seen this place get PACKED!  
There is nothing better than some cold beer on a hot ass day with some sandbags to play a few games of sand bag toss with your buddies. We stayed and watched the sunset. Tried some food, the fish tacos were nasty, my friends had the pulled pork sandwiches. Too salty for them. The food is meh. 
Don't expect it to be as great as the view. I would have rated it a five if the food was good. Whiskey Jose's is a wonderful hang out if you are lookin to have a good time with your friends and get some drinks."
